code;parent;brand;categories;collection;description-de_DE-ecommerce;description-de_DE-mobile;description-de_DE-print;description-en_US-ecommerce;description-en_US-mobile;description-en_US-print;description-fr_FR-ecommerce;description-fr_FR-mobile;description-fr_FR-print;erp_name-de_DE;erp_name-en_US;erp_name-fr_FR;eu_shoes_size;family_variant;keywords-de_DE;keywords-en_US;keywords-fr_FR;material;meta_description-de_DE;meta_description-en_US;meta_description-fr_FR;meta_title-de_DE;meta_title-en_US;meta_title-fr_FR;name;notice;price-EUR;price-USD;size;sole_composition;supplier;top_composition;variation_name-de_DE;variation_name-en_US;variation_name-fr_FR;weight;weight-unit
Model-running-shoes191;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes192;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes193;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes194;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes195;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes196;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes197;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes198;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes199;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes200;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes201;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes202;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes203;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes204;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes205;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes206;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes207;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes208;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes209;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes210;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes211;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes212;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes213;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes214;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes215;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes216;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes217;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes218;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes219;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes220;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes221;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes222;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes223;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes224;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes225;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes226;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes227;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes228;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes229;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes230;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes231;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes232;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes233;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes234;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes235;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes236;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes237;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes238;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes239;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes240;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes241;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes242;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes243;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes244;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes245;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes246;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes247;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes248;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes249;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes250;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes251;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes252;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes253;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes254;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes255;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes256;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes257;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes258;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes259;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes260;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes261;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes262;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes263;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes264;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes265;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes266;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes267;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes268;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes269;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes270;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes271;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes272;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes273;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes274;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes275;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes276;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes277;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes278;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes279;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes280;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes281;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes282;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes283;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes284;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes285;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes286;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes287;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes288;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes289;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes290;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes291;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes292;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes293;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes294;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes295;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes296;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes297;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes298;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes299;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes300;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes301;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes302;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes303;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes304;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes305;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes306;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes307;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes308;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes309;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes310;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes311;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes312;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes313;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes314;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes315;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes316;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes317;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes318;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes319;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes320;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes321;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes322;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes323;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes324;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes325;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes326;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes327;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes328;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes329;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes330;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes331;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes332;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes333;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes334;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes335;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes336;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes337;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes338;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes339;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes340;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes341;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes342;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes343;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes344;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes345;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes346;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes347;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes348;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes349;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes350;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes351;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes352;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes353;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes354;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes355;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes356;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes357;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes358;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes359;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes360;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes361;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes362;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes363;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes364;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes365;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes366;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes367;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes368;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes369;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes370;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes371;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes372;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes373;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes374;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes375;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes376;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes377;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes378;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes379;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes380;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes381;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes382;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes383;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes384;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
Model-running-shoes385;;;;;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;;;;;;;;;
