sku;parent;brand;categories;collection;color;composition;description-de_DE-ecommerce;description-en_US-ecommerce;description-fr_FR-ecommerce;ean;enabled;erp_name-de_DE;erp_name-en_US;erp_name-fr_FR;eu_shoes_size;family;groups;image;keywords-de_DE;keywords-en_US;keywords-fr_FR;material;meta_description-de_DE;meta_description-en_US;meta_description-fr_FR;meta_title-de_DE;meta_title-en_US;meta_title-fr_FR;name;notice;price-EUR;price-USD;size;sole_composition;supplier;top_composition;variation_image;variation_name-de_DE;variation_name-en_US;variation_name-fr_FR;weight;weight-unit
Running-shoes-s-red127;Model-running-shoes-s127;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890481;127;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red128;Model-running-shoes-s128;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890482;128;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red129;Model-running-shoes-s129;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890483;129;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red130;Model-running-shoes-s130;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890484;130;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red131;Model-running-shoes-s131;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890485;131;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red132;Model-running-shoes-s132;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890486;132;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red133;Model-running-shoes-s133;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890487;133;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red134;Model-running-shoes-s134;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890488;134;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red135;Model-running-shoes-s135;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890489;135;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red136;Model-running-shoes-s136;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890490;136;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red137;Model-running-shoes-s137;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890491;137;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red138;Model-running-shoes-s138;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890492;138;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red139;Model-running-shoes-s139;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890493;139;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red140;Model-running-shoes-s140;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890494;140;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red141;Model-running-shoes-s141;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890495;141;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red142;Model-running-shoes-s142;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890496;142;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red143;Model-running-shoes-s143;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890497;143;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red144;Model-running-shoes-s144;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890498;144;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red145;Model-running-shoes-s145;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890499;145;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red146;Model-running-shoes-s146;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890500;146;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red147;Model-running-shoes-s147;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890501;147;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red148;Model-running-shoes-s148;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890502;148;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red149;Model-running-shoes-s149;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890503;149;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red150;Model-running-shoes-s150;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890504;150;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red151;Model-running-shoes-s151;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890505;151;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red152;Model-running-shoes-s152;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890506;152;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red153;Model-running-shoes-s153;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890507;153;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red154;Model-running-shoes-s154;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890508;154;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red155;Model-running-shoes-s155;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890509;155;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red156;Model-running-shoes-s156;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890510;156;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red157;Model-running-shoes-s157;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890511;157;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red158;Model-running-shoes-s158;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890512;158;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red159;Model-running-shoes-s159;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890513;159;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red160;Model-running-shoes-s160;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890514;160;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red161;Model-running-shoes-s161;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890515;161;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red162;Model-running-shoes-s162;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890516;162;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red163;Model-running-shoes-s163;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890517;163;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red164;Model-running-shoes-s164;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890518;164;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red165;Model-running-shoes-s165;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890519;165;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red166;Model-running-shoes-s166;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890520;166;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red167;Model-running-shoes-s167;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890521;167;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red168;Model-running-shoes-s168;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890522;168;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red169;Model-running-shoes-s169;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890523;169;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red170;Model-running-shoes-s170;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890524;170;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red171;Model-running-shoes-s171;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890525;171;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red172;Model-running-shoes-s172;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890526;172;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red173;Model-running-shoes-s173;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890527;173;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red174;Model-running-shoes-s174;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890528;174;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red175;Model-running-shoes-s175;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890529;175;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red176;Model-running-shoes-s176;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890530;176;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red177;Model-running-shoes-s177;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890531;177;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red178;Model-running-shoes-s178;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890532;178;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red179;Model-running-shoes-s179;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890533;179;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red180;Model-running-shoes-s180;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890534;180;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red181;Model-running-shoes-s181;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890535;181;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red182;Model-running-shoes-s182;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890536;182;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red183;Model-running-shoes-s183;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890537;183;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red184;Model-running-shoes-s184;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890538;184;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red185;Model-running-shoes-s185;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890539;185;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red186;Model-running-shoes-s186;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890540;186;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red187;Model-running-shoes-s187;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890541;187;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red188;Model-running-shoes-s188;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890542;188;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red189;Model-running-shoes-s189;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890543;189;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red190;Model-running-shoes-s190;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890544;190;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red191;Model-running-shoes-s191;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890545;191;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red192;Model-running-shoes-s192;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890546;192;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red193;Model-running-shoes-s193;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890547;193;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red194;Model-running-shoes-s194;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890548;194;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red195;Model-running-shoes-s195;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890549;195;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red196;Model-running-shoes-s196;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890550;196;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red197;Model-running-shoes-s197;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890551;197;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red198;Model-running-shoes-s198;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890552;198;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red199;Model-running-shoes-s199;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890553;199;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red200;Model-running-shoes-s200;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890554;200;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red201;Model-running-shoes-s201;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890555;201;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red202;Model-running-shoes-s202;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890556;202;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red203;Model-running-shoes-s203;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890557;203;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red204;Model-running-shoes-s204;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890558;204;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red205;Model-running-shoes-s205;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890559;205;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red206;Model-running-shoes-s206;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890560;206;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red207;Model-running-shoes-s207;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890561;207;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red208;Model-running-shoes-s208;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890562;208;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red209;Model-running-shoes-s209;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890563;209;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red210;Model-running-shoes-s210;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890564;210;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red211;Model-running-shoes-s211;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890565;211;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red212;Model-running-shoes-s212;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890566;212;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red213;Model-running-shoes-s213;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890567;213;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red214;Model-running-shoes-s214;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890568;214;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red215;Model-running-shoes-s215;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890569;215;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red216;Model-running-shoes-s216;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890570;216;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red217;Model-running-shoes-s217;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890571;217;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red218;Model-running-shoes-s218;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890572;218;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red219;Model-running-shoes-s219;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890573;219;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red220;Model-running-shoes-s220;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890574;220;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red221;Model-running-shoes-s221;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890575;221;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red222;Model-running-shoes-s222;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890576;222;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red223;Model-running-shoes-s223;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890577;223;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red224;Model-running-shoes-s224;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890578;224;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red225;Model-running-shoes-s225;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890579;225;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red226;Model-running-shoes-s226;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890580;226;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red227;Model-running-shoes-s227;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890581;227;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red228;Model-running-shoes-s228;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890582;228;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red229;Model-running-shoes-s229;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890583;229;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red230;Model-running-shoes-s230;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890584;230;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red231;Model-running-shoes-s231;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890585;231;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red232;Model-running-shoes-s232;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890586;232;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red233;Model-running-shoes-s233;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890587;233;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red234;Model-running-shoes-s234;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890588;234;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red235;Model-running-shoes-s235;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890589;235;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red236;Model-running-shoes-s236;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890590;236;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red237;Model-running-shoes-s237;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890591;237;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
